dataset	model	stratification	stratification_hash	crossvalidation	run_id	n_training_cells_eligible	n_test_cells_eligible	n_cells_processed	n_cells	n_cells_total	n_truth_positive	n_truth_zero	n_pred_zero_on_truth_positive	rejection_rate_on_truth_positive	n_pred_zero_on_truth_zero	n_pred_missing_mapped_to_zero	f1_macro	precision_macro	recall_macro	balanced_accuracy	f1_weighted	precision_weighted	recall_weighted	accuracy	model_wall_seconds	throughput_cells_per_second	source_path
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-3	run0	23247	2403060	2426307	2403060	2830864	2403060	427804	123548	0.05141278203623713	18105	0	0.5916901469571034	0.6227334674493749	0.5878112877723205	0.7894394676870036	0.7475806592941898	0.7624374889846318	0.7590522084342464	0.7590522084342464	75.46	32153.551550490327	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.28dab93995bf2424486e82ef245de31c7784f6da4af1a37e554573f330b22eed/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-4	run0	35309	2390998	2426307	2390998	2817387	2390998	426389	159370	0.06665417536944823	21926	0	0.6407752610348038	0.6605320290115922	0.6498024615569679	0.8211243643514861	0.7670905886585263	0.7784340205545757	0.7728505000840653	0.7728505000840653	80.87	30002.55966365772	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.2552c0ea35229079d8f8ddea4738ca9cc735c4e862fe32956166384c3fcc6f88/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-4	run0	35309	2390998	2426307	2390998	2390998	2390998	0	159370	0.06665417536944823	0	0	0.6407752610348038	0.6605320290115922	0.6498024615569679	0.8211243643514861	0.7670905886585263	0.7784340205545757	0.7728505000840653	0.7728505000840653	76.32	31791.234276729563	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.2552c0ea35229079d8f8ddea4738ca9cc735c4e862fe32956166384c3fcc6f88/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-4	run0	35309	2390998	2426307	2390998	2817387	2390998	426389	159370	0.06665417536944823	21926	0	0.6407752610348038	0.6605320290115922	0.6498024615569679	0.8211243643514861	0.7670905886585263	0.7784340205545757	0.7728505000840653	0.7728505000840653	61.16	39671.46827992152	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.2552c0ea35229079d8f8ddea4738ca9cc735c4e862fe32956166384c3fcc6f88/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-5	run0	40519	2385788	2426307	2385788	2800058	2385788	414270	223636	0.09373674442154961	22951	0	0.6632113130412167	0.6974086581717716	0.650025855839429	0.8221540517345364	0.8123162203178632	0.8588596230066482	0.7852072355129626	0.7852072355129626	85.31	28441.062009143123	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-5	run0	40519	2385788	2426307	2385788	2385788	2385788	0	223636	0.09373674442154961	0	0	0.6632113130412167	0.6974086581717716	0.650025855839429	0.8221540517345364	0.8123162203178632	0.8588596230066482	0.7852072355129626	0.7852072355129626	62.24	38983.081619537275	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-5	run0	40519	2385788	2426307	2385788	2800058	2385788	414270	223636	0.09373674442154961	22951	0	0.6632113130412167	0.6974086581717716	0.650025855839429	0.8221540517345364	0.8123162203178632	0.8588596230066482	0.7852072355129626	0.7852072355129626	84.74	28632.36960113288	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/lda/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	25815	2400492	2426307	2400492	2828901	2400492	428409	0	0	0	0	0.032213215057041424	0.043637792195645383	0.04388272870028088	0.5002068002613275	0.05762466746562829	0.1258412554162007	0.0456618893126909	0.0456618893126909	83.34	29113.35493160547	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	25815	2400492	2426307	2400492	2400492	2400492	0	0	0	0	0	0.032139086312775296	0.043552776486553924	0.043803653889963844	0.5001653595942903	0.05757131511734722	0.12581488252944312	0.04559856896002986	0.04559856896002986	105.32	23037.47626281808	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	25815	2400492	2426307	2400492	2828901	2400492	428409	0	0	0	0	0.032213215057041424	0.043637792195645383	0.04388272870028088	0.5002068002613275	0.05762466746562829	0.1258412554162007	0.0456618893126909	0.0456618893126909	96.47	25150.896651808853	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-2	run0	74746	2351561	2426307	2351561	2768169	2351561	416608	0	0	0	0	0.031215312745091473	0.04333349531333307	0.042734019878369375	0.49962443238699766	0.055459092191131105	0.12350098873112994	0.04334525024015962	0.04334525024015962	124.19	19537.056123681457	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-2	run0	74746	2351561	2426307	2351561	2351561	2351561	0	0	0	0	0	0.03134992799698543	0.0433951944452774	0.04319625238263013	0.4998564666253254	0.05547269878518712	0.12319319673992021	0.0434192436428398	0.0434192436428398	72.08	33661.306881243065	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-2	run0	74746	2351561	2426307	2351561	2768169	2351561	416608	0	0	0	0	0.031215312745091473	0.04333349531333307	0.042734019878369375	0.49962443238699766	0.055459092191131105	0.12350098873112994	0.04334525024015962	0.04334525024015962	94	25811.77659574468	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-3	run0	23247	2403060	2426307	2403060	2830864	2403060	427804	0	0	0	0	0.03152131950910018	0.039907446967666384	0.04361710121044118	0.5000705791530842	0.058581370462366576	0.11877125874584712	0.04837582082844374	0.04837582082844374	71.81	33787.87077008773	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.28dab93995bf2424486e82ef245de31c7784f6da4af1a37e554573f330b22eed/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-3	run0	23247	2403060	2426307	2403060	2403060	2403060	0	0	0	0	0	0.03147712075030057	0.039757852570725574	0.04352397407904145	0.5000185415699444	0.0582245634480536	0.117806382251152	0.04816733664577663	0.04816733664577663	91.99	26375.76910533754	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.28dab93995bf2424486e82ef245de31c7784f6da4af1a37e554573f330b22eed/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-3	run0	23247	2403060	2426307	2403060	2830864	2403060	427804	0	0	0	0	0.03152131950910018	0.039907446967666384	0.04361710121044118	0.5000705791530842	0.058581370462366576	0.11877125874584712	0.04837582082844374	0.04837582082844374	86.04	28199.75592747559	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.28dab93995bf2424486e82ef245de31c7784f6da4af1a37e554573f330b22eed/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-4	run0	35309	2390998	2426307	2390998	2817387	2390998	426389	0	0	0	0	0.03075104190584796	0.03979071841381758	0.04336598604896926	0.4999374437605258	0.05617101114973073	0.1182351420716459	0.045772518421178104	0.045772518421178104	100.08	24243.67505995204	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.2552c0ea35229079d8f8ddea4738ca9cc735c4e862fe32956166384c3fcc6f88/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-4	run0	35309	2390998	2426307	2390998	2390998	2390998	0	0	0	0	0	0.030747714251357038	0.03981324246284963	0.04330417948641803	0.49990786591736736	0.05629522647603736	0.1187029034389052	0.04583734490785856	0.04583734490785856	100.5	24142.358208955226	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.2552c0ea35229079d8f8ddea4738ca9cc735c4e862fe32956166384c3fcc6f88/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-4	run0	35309	2390998	2426307	2390998	2817387	2390998	426389	0	0	0	0	0.03075104190584796	0.03979071841381758	0.04336598604896926	0.4999374437605258	0.05617101114973073	0.1182351420716459	0.045772518421178104	0.045772518421178104	75.62	32085.519703782065	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.2552c0ea35229079d8f8ddea4738ca9cc735c4e862fe32956166384c3fcc6f88/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-5	run0	40519	2385788	2426307	2385788	2800058	2385788	414270	0	0	0	0	0.03281004674268469	0.04342863371516979	0.04317217359347131	0.4998469570588109	0.05930630859336672	0.12431231949831419	0.04764086331224736	0.04764086331224736	78.17	31038.851221696303	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-5	run0	40519	2385788	2426307	2385788	2385788	2385788	0	0	0	0	0	0.032763848450489276	0.04337826156754447	0.04320638957599741	0.49986243171410827	0.059266085797197346	0.12403161267769425	0.04759433780369421	0.04759433780369421	66.37	36557.284917884586	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-5	run0	40519	2385788	2426307	2385788	2800058	2385788	414270	0	0	0	0	0.03281004674268469	0.04342863371516979	0.04317217359347131	0.4998469570588109	0.05930630859336672	0.12431231949831419	0.04764086331224736	0.04764086331224736	85.82	28272.046143090192	/home/kaae2/code/ob/out/data/data_import/.65c01e5fbe96ca7f49d36dde85ae18271535120a6e823d7c279dc3b72ec4f13f/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/random/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	314132	3315861	3629993	3315861	3804850	3315861	488989	6028	0.001817929038641849	368502	0	0.9803241756039242	0.9798180695090937	0.9813686959382302	0.9900092616933289	0.9933039463490954	0.9944214418771808	0.9923727200868794	0.9923727200868794	125.58	28905.8209906036	/home/kaae2/code/ob/out/data/data_import/.1e51fa8dea6539d0fe3d8c58f3fffcf1c6357ac0a1c2def0f41fb1e03bdb59bf/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/cyanno/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	314132	3315861	3629993	3315861	3315861	3315861	0	6028	0.001817929038641849	0	0	0.9803241756039242	0.9798180695090937	0.9813686959382302	0.9900092616933289	0.9933039463490954	0.9944214418771808	0.9923727200868794	0.9923727200868794	189.16	19190.066610277016	/home/kaae2/code/ob/out/data/data_import/.1e51fa8dea6539d0fe3d8c58f3fffcf1c6357ac0a1c2def0f41fb1e03bdb59bf/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/cyanno/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	314132	3315861	3629993	3315861	3804850	3315861	488989	6028	0.001817929038641849	368502	0	0.9803241756039242	0.9798180695090937	0.9813686959382302	0.9900092616933289	0.9933039463490954	0.9944214418771808	0.9923727200868794	0.9923727200868794	134.52	26984.782931906033	/home/kaae2/code/ob/out/data/data_import/.1e51fa8dea6539d0fe3d8c58f3fffcf1c6357ac0a1c2def0f41fb1e03bdb59bf/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/cyanno/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-2	run0	139479	3490514	3629993	3490514	3956437	3490514	465923	34679	0.00993521298009405	392276	0	0.9699009009698667	0.9839976488609136	0.9575763150671394	0.9780221752688554	0.9882786104640461	0.9933206558636003	0.9837138599071655	0.9837138599071655	103.46	35085.95592499517	/home/kaae2/code/ob/out/data/data_import/.1e51fa8dea6539d0fe3d8c58f3fffcf1c6357ac0a1c2def0f41fb1e03bdb59bf/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/cyanno/default/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz
